ident,type,name,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,local_code,coordinates
9244,55114,63998,64,107303,107310,107571,115304,9244,9244,154882
9245,55113,63999,219,107303,107310,107571,114638,9245,9245,154883
9246,55113,64000,114,107303,107310,107571,110786,9246,9246,154884
9247,55113,64001,74,107303,107310,107571,115305,9247,9247,154885
9248,55113,64002,134,107303,107310,107571,110379,9248,9248,154886
9249,55113,64003,41,107303,107310,107571,110555,9249,9249,154887
9250,55113,64004,244,107303,107310,107571,113302,9250,9250,154888
9251,55113,64005,234,107303,107310,107571,113019,9251,9251,154889
9252,55113,64006,144,107303,107310,107571,115306,9252,9252,154890
9253,55113,64007,176,107303,107310,107571,110861,9253,9253,154891
9254,55115,64008,64,107303,107310,107573,115307,111581,111581,154892
9255,55114,59563,295,107303,107310,107573,115308,111581,138751,154893
9256,55114,64009,1034,107303,107310,107573,115309,9256,9256,154894
9257,55113,64010,227,107303,107310,107573,115310,9257,9257,154895
9258,55114,64011,1677,107303,107310,107573,111716,9258,9258,154896
9259,55116,64012,394,107303,107310,107573,115311,9259,9259,154897
9260,55113,64013,1468,107303,107310,107573,115312,9260,9260,154898
9261,55113,64014,1876,107303,107310,107573,112445,9261,9261,154899
9262,55113,64015,384,107303,107310,107573,111597,9262,9262,154900
9263,55114,64016,1487,107303,107310,107573,113798,9263,9263,154901
9264,55114,64017,1293,107303,107310,107573,113318,9264,9264,154902
9265,55115,64018,471,107303,107310,107573,115313,111581,111581,154903
9266,55113,64019,166,107303,107310,107573,114585,9266,9266,154904
9267,55113,64020,851,107303,107310,107574,113806,9267,9267,154905
9268,55114,64021,2969,107303,107310,107577,115314,9268,9268,154906
9269,55114,64022,645,107303,107310,107574,111696,9269,9269,154907
9270,55114,64023,714,107303,107310,107574,115315,9270,9270,154908
9271,55114,64024,1079,107303,107310,107574,112300,9271,9271,154909
9272,55113,64025,673,107303,107310,107574,115316,9272,9272,154910
9273,55113,64026,1158,107303,107310,107574,115317,9273,9273,154911
9274,55113,64027,1114,107303,107310,107574,112211,9274,9274,154912
9275,55114,64028,1159,107303,107310,107574,115318,9275,9275,154913
9276,55114,64029,1293,107303,107310,107574,111754,9276,9276,154914
9277,55114,64030,1079,107303,107310,107574,115319,9277,9277,154915
9278,55115,64031,1063,107303,107310,107574,113530,111581,111581,154916
9279,55115,64032,1284,107303,107310,107574,114015,9279,9279,154917
9280,55114,64033,1019,107303,107310,107574,115320,9280,9280,154918
9281,55113,64034,971,107303,107310,107574,113806,9281,9281,154919
9282,55114,64035,1284,107303,107310,107574,113450,9282,9282,154920
9283,55114,64033,1139,107303,107310,107574,115319,9283,9283,154921
9284,55113,55902,1254,107303,107310,107574,115321,9284,9284,154922
9285,55114,64036,1149,107303,107310,107574,115322,9285,9285,154923
9286,55113,64037,709,107303,107310,107574,110738,9286,9286,154924
9287,55113,64038,749,107303,107310,107574,115323,9287,9287,154925
9288,55114,64039,884,107303,107310,107574,115324,9288,9288,154926
9289,55114,64040,1246,107303,107310,107554,115325,9289,9289,154927
9290,55114,64041,1367,107303,107310,107554,115326,9290,9290,154928
9291,55114,64042,1402,107303,107310,107554,111184,9291,9291,154929
9292,55113,64043,994,107303,107310,107554,110738,9292,9292,154930
9293,55114,64044,1432,107303,107310,107554,111184,111581,111581,154931
9294,55113,64045,867,107303,107310,107554,110732,9294,9294,154932
9295,55115,64046,914,107303,107310,107554,115327,111581,111581,154933
9296,55114,64047,1119,107303,107310,107554,111190,9296,9296,154934
9297,55113,64048,840,107303,107310,107554,110953,9297,9297,154935
9298,55113,64049,1259,107303,107310,107554,110512,9298,9298,154936
9299,55114,64050,805,107303,107310,107554,115328,9299,9299,154937
9300,55113,64051,238,107303,107310,107575,111539,9300,9300,154938
9301,55113,64052,374,107303,107310,107575,110633,9301,9301,154939
9302,55114,64053,905,107303,107310,107575,114266,9302,9302,154940
9303,55114,64054,874,107303,107310,107575,115329,9303,9303,154941
9304,55115,64055,1058,107303,107310,107575,115330,111581,111581,154942
9305,55114,64056,3369,107303,107310,107575,113507,9305,9305,154943
9306,55114,64057,289,107303,107310,107575,113961,9306,9306,154944
9307,55114,63016,254,107303,107310,107575,113816,9307,9307,154945
9308,55113,64058,2344,107303,107310,107575,111194,9308,9308,154946
9309,55113,64059,134,107303,107310,107575,110350,9309,9309,154947
9310,55114,64060,1104,107303,107310,107549,115331,9310,9310,154948
9311,55114,64061,539,107303,107310,107549,115332,9311,9311,154949
9312,55113,64062,409,107303,107310,107549,112980,9312,9312,154950
9313,55114,64063,1244,107303,107310,107549,111217,9313,9313,154951
9314,55114,64064,694,107303,107310,107549,113981,9314,9314,154952
9315,55113,64065,1336,107303,107310,107549,115104,9315,9315,154953
9316,55114,64066,660,107303,107310,107549,115333,9316,9316,154954
9317,55113,64067,784,107303,107310,107549,111490,9317,9317,154955
9318,55114,64068,1014,107303,107310,107549,115334,9318,9318,154956
9319,55113,64069,234,107303,107310,107549,115335,9319,9319,154957
9320,55114,64070,764,107303,107310,107549,115023,9320,9320,154958
9321,55114,64071,734,107303,107310,107549,110699,9321,9321,154959
9322,55114,64072,1600,107303,107310,107549,114818,9322,9322,154960
9323,55113,64073,1522,107303,107310,107549,111957,9323,9323,154961
9324,55113,64074,1034,107303,107310,107549,115336,9324,9324,154962
9325,55113,64075,364,107303,107310,107549,112774,9325,9325,154963
9326,55113,64076,2519,107303,107310,107549,115337,9326,9326,154964
9327,55113,64077,216,107303,107310,107549,115338,9327,9327,154965
9328,55114,64078,564,107303,107310,107549,111448,9328,9328,154966
9329,55114,64079,1204,107303,107310,107549,115339,9329,9329,154967
9330,55113,64080,334,107303,107310,107549,112980,9330,9330,154968
9331,55114,64081,1402,107303,107310,107549,115340,9331,9331,154969
9332,55113,64082,934,107303,107310,107549,111973,9332,9332,154970
9333,55113,64083,455,107303,107310,107549,113018,9333,9333,154971
9334,55113,64084,1089,107303,107310,107549,111207,9334,9334,154972
9335,55113,64085,1114,107303,107310,107549,113829,9335,9335,154973
9336,55115,64086,85,107303,107310,107556,111147,111581,111581,154974
9337,55114,64087,892,107303,107310,107582,115341,9337,9337,154975
9338,55114,64088,3433,107303,107310,107575,115342,9338,9338,154976
9339,55114,64089,3537,107303,107310,107575,110678,9339,9339,154977
9340,55114,64090,564,107303,107310,107578,112072,9340,9340,154978
9341,55114,64091,54,107303,107310,107578,115343,9341,9341,154979
9342,55113,62460,759,107303,107310,107578,111408,9342,9342,154980
9343,55114,64092,854,107303,107310,107578,111328,9343,9343,154981
9344,55115,64093,46,107303,107310,107578,113512,111581,111581,154982
9345,55114,64094,679,107303,107310,107578,114722,9345,9345,154983
9346,55113,64095,64,107303,107310,107578,111494,9346,9346,154984
9347,55114,64096,934,107303,107310,107578,111272,9347,9347,154985
9348,55114,64097,234,107303,107310,107578,111997,9348,9348,154986
9349,55114,64098,71,107303,107310,107565,110775,9349,9349,154987
9350,55114,64099,484,107303,107310,107578,112072,9350,9350,154988
9351,55114,64100,474,107303,107310,107578,112072,9351,9351,154989
9352,55114,63614,2594,107303,107310,107578,115013,9352,9352,154990
9353,55114,64101,2288,107303,107310,107578,115344,9353,9353,154991
9354,55114,64102,674,107303,107310,107578,112810,9354,9354,154992
9355,55113,64103,516,107303,107310,107578,110545,9355,9355,154993
9356,55115,64104,3504,107303,107310,107578,113855,111581,111581,154994
9357,55114,64105,1857,107303,107310,107578,112367,9357,9357,154995
9358,55114,64106,129,107303,107310,107578,111324,9358,9358,154996
9359,55113,64107,152,107303,107310,107578,113309,9359,9359,154997
9360,55113,64108,334,107303,107310,107579,111537,9360,9360,154998
9361,55114,62554,409,107303,107310,107579,113852,9361,9361,154999
9362,55114,64109,884,107303,107310,107579,113216,9362,9362,155000
9363,55114,64110,864,107303,107310,107579,115345,9363,9363,155001
9364,55114,64111,1169,107303,107310,107579,115346,9364,9364,155002
9365,55114,64112,684,107303,107310,107579,111092,9365,9365,155003
9366,55114,64113,594,107303,107310,107579,110522,9366,9366,155004
9367,55114,64114,424,107303,107310,107579,111129,9367,9367,155005
9368,55114,64115,284,107303,107310,107579,115347,9368,9368,155006
9369,55114,64116,410,107303,107310,107579,110684,9369,9369,155007
9370,55114,64117,732,107303,107310,107578,115348,9370,9370,155008
9371,55114,64118,734,107303,107310,107578,113395,9371,9371,155009
9372,55114,64119,966,107303,107310,107578,115349,9372,9372,155010
9373,55114,64120,421,107303,107310,107578,115350,9373,9373,155011
9374,55113,64121,122,107303,107310,107578,110627,9374,9374,155012
9375,55114,64122,942,107303,107310,107578,112359,9375,9375,155013
9376,55114,57360,452,107303,107310,107578,111248,9376,9376,155014
9377,55114,64123,649,107303,107310,107578,110868,9377,9377,155015
9378,55114,64124,1949,107303,107310,107578,112280,9378,9378,155016
9379,55114,64125,654,107303,107310,107578,112824,9379,9379,155017
9380,55114,64126,434,107303,107310,107578,113454,9380,9380,155018
9381,55113,64127,429,107303,107310,107578,115351,9381,9381,155019
9382,55114,64128,2344,107303,107310,107578,113377,9382,9382,155020
9383,55114,64129,1332,107303,107310,107578,115352,9383,9383,155021
9384,55113,64130,237,107303,107310,107578,115176,9384,9384,155022
9385,55113,64131,48,107303,107310,107578,115353,9385,9385,155023
9386,55114,64132,544,107303,107310,107578,110531,9386,9386,155024
9387,55114,62808,74,107303,107310,107578,110627,9387,9387,155025
9388,55114,64133,224,107303,107310,107578,115354,9388,9388,155026
9389,55113,64134,814,107303,107310,107578,111392,9389,9389,155027
9390,55114,64135,3379,107303,107310,107570,113283,9390,9390,155028
9391,55114,64136,3003,107303,107310,107570,113338,9391,9391,155029
9392,55114,64137,2450,107303,107310,107570,115355,9392,9392,155030
9393,55114,64138,3365,107303,107310,107570,115356,9393,9393,155031
9394,55115,64139,3175,107303,107310,107570,115357,111581,111581,155032
9395,55114,64140,3472,107303,107310,107570,115358,9395,9395,155033
9396,55114,64141,4958,107303,107310,107557,115359,9396,9396,155034
9397,55113,64142,194,107303,107310,107581,111285,9397,9397,155035
9398,55115,64143,534,107303,107310,107581,115360,111581,111581,155036
9399,55114,64144,56,107303,107310,107581,115361,9399,9399,155037
9400,55113,64145,634,107303,107310,107581,111576,9400,9400,155038
9401,55114,64146,374,107303,107310,107581,115362,9401,9401,155039
9402,55113,64147,524,107303,107310,107581,114460,9402,9402,155040
9403,55114,64148,874,107303,107310,107581,112098,9403,9403,155041
9404,55113,64149,1234,107303,107310,107581,111888,9404,9404,155042
9405,55113,62349,113,107303,107310,107581,114002,9405,9405,155043
9406,55113,56330,2227,107303,107310,107581,114093,9406,9406,155044
9407,55114,64150,694,107303,107310,107581,115363,9407,9407,155045
9408,55114,64151,2253,107303,107310,107582,110601,9408,9408,155046
9409,55114,64152,183,107303,107310,107582,112174,9409,9409,155047
9410,55114,64153,479,107303,107310,107582,113343,9410,9410,155048
9411,55113,64154,332,107303,107310,107582,111340,9411,9411,155049
9412,55113,64155,63,107303,107310,107582,110468,9412,9412,155050
9413,55113,63626,134,107303,107310,107582,110468,9413,9413,155051
9414,55114,64156,1452,107303,107310,107582,115364,9414,9414,155052
9415,55114,64157,1184,107303,107310,107582,110638,9415,9415,155053
9416,55114,64158,1975,107303,107310,107582,115365,9416,9416,155054
9417,55113,64159,934,107303,107310,107582,115366,9417,9417,155055
9418,55113,64160,209,107303,107310,107582,111288,9418,9418,155056
9419,55114,61792,969,107303,107310,107583,115367,9419,9419,155057
9420,55114,64161,949,107303,107310,107583,115368,9420,9420,155058
9421,55114,64162,1134,107303,107310,107583,112604,9421,9421,155059
9422,55114,64163,1104,107303,107310,107583,115369,9422,9422,155060
9423,55113,64164,744,107303,107310,107583,112116,9423,9423,155061
9424,55114,64165,704,107303,107310,107583,115370,9424,9424,155062
9425,55114,64166,865,107303,107310,107583,115371,9425,9425,155063
9426,55115,64167,1230,107303,107310,107583,115372,111581,111581,155064
9427,55114,64168,1244,107303,107310,107583,115373,9427,9427,155065
9428,55113,64169,981,107303,107310,107583,114711,9428,9428,155066
9429,55113,64170,134,107303,107310,107582,115374,9429,9429,155067
9430,55114,64171,734,107303,107310,107583,115375,9430,9430,155068
9431,55113,64172,2449,107303,107310,107582,115228,9431,9431,155069
9432,55115,64173,1919,107303,107310,107578,112367,111581,111581,155070
9433,55115,64174,194,107303,107310,107578,112800,111581,111581,155071
9434,55114,64175,634,107303,107310,107578,111256,9434,9434,155072
9435,55115,64176,999,107303,107310,107578,114852,111581,111581,155073
9436,55113,64177,49,107303,107310,107578,113894,9436,9436,155074
9437,55113,64178,44,107303,107310,107578,114158,9437,9437,155075
9438,55114,64179,729,107303,107310,107578,110518,9438,9438,155076
9439,55113,64180,672,107303,107310,107578,110875,9439,9439,155077
9440,55114,64181,3129,107303,107310,107578,111321,9440,9440,155078
9441,55114,64182,1363,107303,107310,107578,115376,9441,9441,155079
9442,55116,64183,914,107303,107310,107568,115287,9442,9442,155080
9443,55114,64184,1340,107303,107310,107568,115377,9443,9443,155081
9444,55113,64185,44,107303,107310,107551,115378,9444,9444,155082
9445,55114,64186,196,107303,107310,107553,115379,9445,9445,155083
9446,55114,64187,111,107303,107310,107556,68041,9446,9446,155084
9447,55114,64188,1328,107303,107310,107556,115380,9447,9447,155085
9448,55113,64189,4212,107303,107310,107557,111223,9448,9448,155086
9449,55115,64190,111,107303,107310,107558,110538,111581,111581,155087
9450,55114,64191,100,107303,107310,107558,110359,9450,9450,155088
9451,55113,64192,624,107303,107310,107559,115381,9451,9451,155089
9452,55114,64193,1034,107303,107310,107587,113206,9452,9452,155090
9453,55113,64194,2606,107303,107310,107561,111103,9453,9453,155091
9454,55114,57727,664,107303,107310,107563,115382,9454,9454,155092
9455,55114,64195,634,107303,107310,107562,113457,9455,9455,155093
9456,55114,58795,1109,107303,107310,107550,111534,9456,9456,155094
9457,55114,57424,794,107303,107310,107564,112184,9457,9457,155095
9458,55114,64196,199,107303,107310,107565,115383,9458,9458,155096
9459,55114,64197,654,107303,107310,107589,112260,9459,9459,155097
9460,55114,64198,1094,107303,107310,107568,115384,9460,9460,155098
9461,55113,64199,831,107303,107310,107569,110912,9461,9461,155099
9462,55113,64200,3101,107303,107310,107570,112691,9462,9462,155100
9463,55113,64201,2204,107303,107310,107572,111135,9463,9463,155101
9464,55113,64202,635,107303,107310,107591,113605,9464,9464,155102
9465,55113,64203,174,107303,107310,107571,113306,9465,9465,155103
9466,55113,64204,79,107303,107310,107572,115385,9466,9466,155104
9467,55114,64205,764,107303,107310,107573,112933,9467,9467,155105
9468,55113,64206,1234,107303,107310,107574,115386,9468,9468,155106
9469,55114,64207,1044,107303,107310,107574,112629,9469,9469,155107
9470,55115,63954,1492,107303,107310,107554,115387,111581,111581,155108
9471,55113,64208,4044,107303,107310,107575,112228,9471,9471,155109
9472,55114,57033,1801,107303,107310,107549,115388,9472,9472,155110
9473,55114,64209,504,107303,107310,107549,111129,9473,9473,155111
9474,55113,64210,494,107303,107310,107578,113649,9474,9474,155112
9475,55114,64211,432,107303,107310,107578,113896,9475,9475,155113
9476,55115,64212,299,107303,107310,107578,115389,111581,111581,155114
9477,55114,64213,669,107303,107310,107578,115390,9477,9477,155115
9478,55114,64214,464,107303,107310,107581,111792,9478,9478,155116
9479,55114,64215,174,107303,107310,107582,115391,9479,9479,155117
9480,55114,64216,1635,107303,107310,107583,115392,9480,9480,155118
9481,55113,64217,44,107303,107310,107578,111252,9481,9481,155119
9482,55116,64218,209,107303,107310,107551,110793,9482,9482,155120
9483,55113,64219,627,107303,107310,107552,111754,9483,9483,155121
9484,55114,64220,866,107303,107310,107583,115393,9484,9484,155122
9485,55113,64221,1184,107303,107310,107556,112461,9485,9485,155123
9486,55115,64222,4808,107303,107310,107556,114492,111581,111581,155124
9487,55113,64223,5322,107303,107310,107557,115394,9487,9487,155125
9488,55113,64224,52,107303,107310,107558,115395,9488,9488,155126
9489,55116,64225,114,107303,107310,107558,110419,9489,9489,155127
